1.000000000000000000e+00 1.422795843563181839e-01 -2.037369339819669611e-02 -1.102605359419012512e-02 1.039309571596488263e-02 6.054476619967809337e-03 1.623007770517782139e-02 1.245634921248429429e-02 1.979236394783015149e-02 1.600807581038874577e-02
1.100000000000000089e+00 -7.427508923868415824e-02 3.403079667158375593e-02 -2.468272965833438054e-03 4.912096794824848123e-02 4.178260435451094934e-02 1.097117705921205055e-02 2.853984890377442643e-02 2.702348250323086468e-02 2.767899711692860601e-02
1.200000000000000178e+00 7.962011194509532874e-02 1.647013045971118805e-01 6.027244055093447517e-02 2.672879456160982478e-02 3.533410741000830857e-02 4.383716272685456161e-02 3.679145256737666875e-02 4.143493424872550512e-02 4.017156955572079302e-02
1.300000000000000044e+00 2.294798432445964709e-01 -3.382592732619174591e-02 8.195195478658175159e-02 4.538546371943506796e-02 7.050152265393756779e-02 5.393416538075306021e-02 5.492091692377438356e-02 5.550377621090536034e-02 5.608214798790504135e-02
1.400000000000000133e+00 -1.435379762726066155e-01 6.854988038369598524e-02 7.382299233787754933e-02 5.170582521221322309e-02 9.147080370075177935e-02 7.004239753701227422e-02 6.925423128077569379e-02 7.454779704770783666e-02 7.083111706402644980e-02
1.500000000000000000e+00 6.180310978710853997e-02 1.724407438328074416e-01 5.042494426055955936e-02 6.186361016945333968e-02 8.252167398317032665e-02 8.388011227429779948e-02 9.098406462099191405e-02 8.417706652424040981e-02 8.471353886965056479e-02
1.600000000000000089e+00 1.598583472651164128e-01 5.334191914744850632e-02 1.171199933680579508e-01 1.025205712519921264e-01 1.163561843992640954e-01 1.041145592758388472e-01 1.024389280860814183e-01 1.039395747967869210e-01 1.019764689069053293e-01
1.700000000000000178e+00 8.170782155148412218e-02 1.666060235771765208e-01 1.344981287647077361e-01 1.070902625149035281e-01 1.085925275558540376e-01 1.104235987529295776e-01 1.179190562124389219e-01 1.197803108289028640e-01 1.158194213101239739e-01
1.800000000000000044e+00 5.045542273608921713e-02 1.585109758776402922e-01 1.105291438132071091e-01 1.289779611183373143e-01 1.552237674633849263e-01 1.408119665512893581e-01 1.359163843576248476e-01 1.313046817092882457e-01 1.316610552103676668e-01
1.900000000000000133e+00 2.816318999066736994e-01 1.755576389971753026e-01 8.920671386449205431e-02 1.163709933347107928e-01 1.411893424149247844e-01 1.465999922094490537e-01 1.490203148641922604e-01 1.492408519063589123e-01 1.466835845832010765e-01
2.000000000000000000e+00 2.610777733949329882e-01 9.051027471253893231e-02 1.806151590795910811e-01 1.879064786357283467e-01 1.632261905335644636e-01 1.613464770430470541e-01 1.595574598586075588e-01 1.605354975670274242e-01 1.600420952538507136e-01
2.100000000000000089e+00 2.145564027379670002e-01 1.794543929621970346e-01 1.748524376930378488e-01 1.492713562048554321e-01 1.705832349635522938e-01 1.667853454363959487e-01 1.780178734904870608e-01 1.704419584041077795e-01 1.730614655249427813e-01
2.200000000000000178e+00 1.469128459347947002e-01 1.244885728718959084e-01 2.223078710361235943e-01 1.678651888355770783e-01 1.733101283472691101e-01 1.808516911780661818e-01 1.811225728216623310e-01 1.847607354415565506e-01 1.847963549838121944e-01
2.300000000000000266e+00 2.345719364927456030e-01 1.633619208266415823e-01 2.258148106124382160e-01 2.034382390141954988e-01 1.823626739926179907e-01 1.973140989163858217e-01 1.941502575064833203e-01 1.944315130255344914e-01 1.941674412816209450e-01
2.400000000000000355e+00 3.262974506876855640e-01 2.615124294828237161e-01 1.536402031767578891e-01 1.863315538211088862e-01 2.225272018538757557e-01 2.033680628520925238e-01 2.056632202868097503e-01 2.012338918577420699e-01 2.006935520557499020e-01
2.500000000000000000e+00 2.627465886440720766e-01 1.880073926063761114e-01 2.157068918801191837e-01 2.165928547287064854e-01 2.150114038026633700e-01 2.011878122575089800e-01 2.012621410676463385e-01 2.053160904482392857e-01 2.048737463650647239e-01
2.600000000000000089e+00 2.295861702330813103e-01 2.219249256311941754e-01 1.806810510294095395e-01 2.068277269630868220e-01 2.068609881180561716e-01 2.077538983803028927e-01 2.098567695501068198e-01 2.079824761698973734e-01 2.095283411438355059e-01
2.700000000000000178e+00 2.711886893730317549e-01 1.975307159102837329e-01 2.148292914118041241e-01 2.038191660762198043e-01 2.123258303308843131e-01 2.032700827577522407e-01 2.070584265210881902e-01 2.121804325447425033e-01 2.098023122060287127e-01
2.800000000000000266e+00 7.724440605103455315e-02 2.556443933501241772e-01 2.435158410362142645e-01 1.957790147506133782e-01 2.148524769876972995e-01 2.084310505007401226e-01 2.020680747676225353e-01 2.071900621523585784e-01 2.090239062449954222e-01
2.900000000000000355e+00 1.786884986704156408e-01 1.648463759039068832e-01 2.595503098053356661e-01 2.254081831770629041e-01 2.017992802892430715e-01 2.040488518140931018e-01 2.015496973767059719e-01 2.030051443006726519e-01 2.052581340626660478e-01
3.000000000000000000e+00 1.063143542467942793e-01 2.565554239905104006e-01 2.042320609845551804e-01 1.939275578413275081e-01 1.885487487175846466e-01 1.949444480105379796e-01 1.931497258920652493e-01 1.961253998912500518e-01 1.949550992748860789e-01
3.100000000000000089e+00 1.479700699901965177e-01 3.135501449541934216e-01 1.882716793585100523e-01 2.142148276682907249e-01 1.810817028792026662e-01 1.872391605473916476e-01 1.856759626813873909e-01 1.845962549955395271e-01 1.872198427806768262e-01
3.200000000000000178e+00 1.602915854089767278e-01 2.035469715921125744e-01 1.859987289746656280e-01 1.745797286167878604e-01 1.789716182421894897e-01 1.692155625529972174e-01 1.741093674900320853e-01 1.746690593946238768e-01 1.725803982388933733e-01
3.300000000000000266e+00 1.899137663652684938e-01 1.581955896779204673e-01 1.369380645396510443e-01 1.600275746477164140e-01 1.536760325981085806e-01 1.602873322514283272e-01 1.556379140293856767e-01 1.549379550378012504e-01 1.561425589179400997e-01
3.400000000000000355e+00 1.829823948441951786e-01 2.259136041439165354e-01 1.456593624595118042e-01 1.515044123376153851e-01 1.296899842224462640e-01 1.397220323178978429e-01 1.371304330500032753e-01 1.327985083916627673e-01 1.374838676353231093e-01
3.500000000000000000e+00 2.276654204893396316e-01 1.377683932089802110e-01 1.037512167313346945e-01 1.072896168183625348e-01 1.066915237902499591e-01 1.023003275703140008e-01 1.137673250702901373e-01 1.138752781799509811e-01 1.129751776686615805e-01
3.600000000000000089e+00 1.953683614346607422e-01 9.826637463472107092e-02 6.710279606915599271e-02 1.121547506478994538e-01 9.256317835094866886e-02 8.482900667713716425e-02 9.214684997987047932e-02 8.801343259973654076e-02 8.922083304350844624e-02
3.700000000000000178e+00 1.424391505079779519e-01 3.871430529310784796e-02 4.129112669953519110e-02 5.661887020168041018e-02 7.140786641484236918e-02 7.129920451162018169e-02 6.172303551262756788e-02 5.962944763482932314e-02 6.190698042342168000e-02
3.800000000000000266e+00 8.469620129273908171e-02 1.308640567484332939e-01 -5.999055942519662676e-03 2.724867632676326520e-02 3.360374176838737403e-02 3.271600772051462547e-02 2.757104059658277428e-02 2.902223923601654140e-02 3.068762254839397380e-02
3.900000000000000355e+00 1.131067997844557027e-01 2.549615389294957943e-02 5.817978059773130581e-03 2.049011560723165357e-02 -2.036026665908004327e-03 -6.049549384741896747e-03 2.862336257860537657e-03 -8.171582709786029582e-04 -2.626048881073136075e-03
4.000000000000000000e+00 2.904002883554979153e-02 1.738005401749193046e-02 -4.491875571663225125e-02 -5.321406008455941555e-02 -2.514552681898529762e-02 -3.782629672468808962e-02 -3.791904967405741039e-02 -3.892535684536722884e-02 -3.868616889459145641e-02
4.100000000000000533e+00 -4.420782298271435512e-02 -8.245926975589176755e-02 -9.990004049932779684e-02 -6.492813015175530333e-02 -7.779258861597400376e-02 -7.138532563614821691e-02 -7.224906591213628437e-02 -7.455503018191819709e-02 -7.491338083144781501e-02
4.200000000000000178e+00 1.998584827770019667e-02 -1.327339011472075114e-01 -9.645667990316875162e-02 -1.200005172938291009e-01 -1.174759896899690709e-01 -1.169975071389498106e-01 -1.168161030539853623e-01 -1.138691822385242691e-01 -1.157684401799585622e-01
4.299999999999999822e+00 -8.763355471209088865e-02 -2.204044636021612047e-01 -1.451906022820571018e-01 -1.844695767743391723e-01 -1.642362531190572628e-01 -1.564128802467257273e-01 -1.561566117247402963e-01 -1.558645948917970481e-01 -1.589693049988592510e-01
4.400000000000000355e+00 -1.692264125622755522e-01 -2.303592388652480338e-01 -2.024772467404004073e-01 -1.735832149225397525e-01 -2.097779460394271767e-01 -2.073507525435710486e-01 -2.008577052185477885e-01 -2.011784659688051757e-01 -1.973899670419130281e-01
4.500000000000000000e+00 -2.502570080921203699e-01 -3.152982518236688847e-01 -1.981213734024693252e-01 -2.219645253885071390e-01 -2.455130000815517188e-01 -2.408574205087290199e-01 -2.407722681243535667e-01 -2.448373170576330637e-01 -2.442346652050174372e-01
4.600000000000000533e+00 -4.105738789163522195e-01 -2.381397421807016912e-01 -2.503168286119506480e-01 -2.719879829410131733e-01 -2.776658262659049692e-01 -2.920190232131055774e-01 -2.943461965166040417e-01 -2.908195330430895509e-01 -2.882320797463707729e-01
4.700000000000000178e+00 -1.625934709714239312e-01 -3.340171345781502432e-01 -3.412991619933679610e-01 -3.220101883157709399e-01 -3.489867653723094376e-01 -3.363951123812159438e-01 -3.325980069377343917e-01 -3.363367118034110703e-01 -3.360427670192310257e-01
4.800000000000000711e+00 -5.057061023287642287e-01 -3.567022619994676402e-01 -4.187733739739947225e-01 -3.588911986422024247e-01 -3.943897058584377446e-01 -3.739914622758198637e-01 -3.863157598463668463e-01 -3.813643870932058588e-01 -3.807166237389588148e-01
4.900000000000000355e+00 -3.610654143985299602e-01 -3.730840254751969787e-01 -4.503553890141728244e-01 -4.412301773166118490e-01 -4.290883115131871040e-01 -4.312689116630177844e-01 -4.306432337185971959e-01 -4.307426446541374188e-01 -4.283489050666939857e-01
5.000000000000000000e+00 -6.348986070240093538e-01 -3.891014168814370122e-01 -4.717777278178730271e-01 -4.968115146130323012e-01 -4.841321545844749497e-01 -4.727423975172825865e-01 -4.753727150629875609e-01 -4.744958671163040376e-01 -4.746952225186796825e-01
5.100000000000000533e+00 -6.734060135994042184e-01 -4.213210481706988197e-01 -5.563972857490530055e-01 -5.305011814437353701e-01 -5.370394855118265642e-01 -5.139063182602520152e-01 -5.199477860491726888e-01 -5.245766648120820941e-01 -5.239424382504092037e-01
5.200000000000000178e+00 -5.870444911685741562e-01 -5.292184562943561543e-01 -6.097830739453408144e-01 -5.654688710985861233e-01 -5.671326517507684351e-01 -5.657071554649010237e-01 -5.701491646996899032e-01 -5.674201076915355024e-01 -5.689482220152269898e-01
5.300000000000000711e+00 -6.324058481760480577e-01 -6.189074459052775756e-01 -5.446164925488199415e-01 -6.064553805264625286e-01 -6.206164523820866252e-01 -6.211654697734754205e-01 -6.165669757502538761e-01 -6.170268044056816947e-01 -6.143213008750013637e-01
5.400000000000000355e+00 -6.789393193226115342e-01 -6.357669871057336497e-01 -6.995420617040484235e-01 -6.268067851563383641e-01 -6.596694113324285125e-01 -6.417757589148267439e-01 -6.587728857023071871e-01 -6.534778251562192164e-01 -6.577290435366530685e-01
5.500000000000000000e+00 -8.381512759274232227e-01 -6.899569949726640505e-01 -6.756047406450507165e-01 -6.996651454166078477e-01 -6.854208342861533021e-01 -6.953640724913899840e-01 -6.962650256019985440e-01 -6.998456066263915032e-01 -7.007472828866787573e-01
5.600000000000000533e+00 -7.860466400875044668e-01 -7.388836711799406931e-01 -7.001647774879707908e-01 -7.443784947156524279e-01 -7.123760911886555247e-01 -7.424781482120512699e-01 -7.455043185515243254e-01 -7.419864987122186673e-01 -7.418327485896196727e-01
5.700000000000000178e+00 -8.906531817702851850e-01 -7.250861909266166361e-01 -7.475256062142009439e-01 -7.616622412668504483e-01 -7.829871681586588750e-01 -7.835722054556669702e-01 -7.821478814711345651e-01 -7.820334557429960975e-01 -7.814350123476779819e-01
5.800000000000000711e+00 -1.062651209204784619e+00 -7.478457681522782119e-01 -8.239963941561929683e-01 -8.347786416718497859e-01 -8.085618699451511127e-01 -8.123447661103667672e-01 -8.186635335557455040e-01 -8.193832474015476652e-01 -8.180372386341936419e-01
5.900000000000000355e+00 -7.288950498968699288e-01 -9.200340345283433141e-01 -8.408143454051998367e-01 -8.214211934472448462e-01 -8.506645736492693954e-01 -8.540948331923881032e-01 -8.542596111875694342e-01 -8.525301151325748172e-01 -8.533103657003424658e-01
6.000000000000000000e+00 -7.951037940771520374e-01 -8.937330859508179071e-01 -8.577795442136755266e-01 -8.892860100271392509e-01 -8.961901743696213396e-01 -8.802676115306116156e-01 -8.829604314897753214e-01 -8.845120394036573019e-01 -8.860523196237303223e-01
6.100000000000000533e+00 -8.744303082523073867e-01 -9.209705754465958849e-01 -8.861945151294219336e-01 -9.251844214976143732e-01 -9.079496292628803644e-01 -9.087435637005124578e-01 -9.138837790352452028e-01 -9.161465608638752478e-01 -9.157518113712123098e-01
6.200000000000000178e+00 -1.052284217799798638e+00 -8.629597358475236124e-01 -9.158387841113072581e-01 -9.384948808854913782e-01 -9.613389952299391528e-01 -9.521646963138232778e-01 -9.416749144914207115e-01 -9.410874023752137107e-01 -9.413210014740472920e-01
6.300000000000000711e+00 -7.738247943997361711e-01 -1.036092616637016350e+00 -9.992168290918018725e-01 -9.420985995387315404e-01 -9.717053657693316415e-01 -9.733804435825674783e-01 -9.714192874853029291e-01 -9.654743418809119682e-01 -9.653273832118438591e-01
6.400000000000000355e+00 -8.713859192559822997e-01 -9.161284823230224639e-01 -9.860630315939422630e-01 -9.813583889955130868e-01 -9.947666304858135966e-01 -9.840679362725631707e-01 -9.964865562635881746e-01 -9.911425249138625659e-01 -9.860701664599418326e-01
6.500000000000000000e+00 -1.100606241526220330e+00 -1.058369947694623114e+00 -1.004860880858794436e+00 -1.015893136468519753e+00 -1.007743087043811769e+00 -1.003672565451422027e+00 -1.006526494526983173e+00 -1.004642535583388119e+00 -1.003218200484206957e+00
6.600000000000000533e+00 -1.072161580491720834e+00 -9.144645325598188546e-01 -1.033391085981733237e+00 -1.014336039045385496e+00 -1.019063063807347014e+00 -1.019945141930576504e+00 -1.018826210745100713e+00 -1.021376662128076429e+00 -1.021148108184639414e+00
6.700000000000000178e+00 -9.950216551347689231e-01 -9.619763392338104291e-01 -1.053951399616896545e+00 -1.007822715328983820e+00 -1.040909469120849806e+00 -1.021828500129124517e+00 -1.030661867701678558e+00 -1.030512293069251184e+00 -1.033153985246346274e+00
6.800000000000000711e+00 -1.157098886654074343e+00 -9.840541946572367582e-01 -1.019805834645754805e+00 -1.054668127908128916e+00 -1.039258351839969841e+00 -1.041321217746211447e+00 -1.040778024231197474e+00 -1.039188266647618875e+00 -1.043027656988952723e+00
6.900000000000000355e+00 -1.134141636604356407e+00 -1.111595708215971090e+00 -1.001855425213862949e+00 -1.014331104481261736e+00 -1.057184933089923673e+00 -1.047143632416293046e+00 -1.049013804406216721e+00 -1.047026730807658401e+00 -1.047435444823087591e+00
7.000000000000000000e+00 -1.055459233216250681e+00 -9.238096104855401114e-01 -1.087379322739995713e+00 -1.017486435692337654e+00 -1.057267779468424873e+00 -1.049518032799402256e+00 -1.047296457916856882e+00 -1.051795390196698543e+00 -1.051335742038941756e+00
7.100000000000000533e+00 -1.152296513612899087e+00 -1.011126421660993646e+00 -1.055520455003459812e+00 -1.035461542879487773e+00 -1.049542251154270023e+00 -1.052974028586667332e+00 -1.049578991684377183e+00 -1.056174370297565890e+00 -1.051696760866787539e+00
7.200000000000000178e+00 -9.199380576356200878e-01 -1.063753081147759572e+00 -1.035562572379732149e+00 -1.065051289670603696e+00 -1.059319726804097472e+00 -1.048595394076259790e+00 -1.052198273520451144e+00 -1.048253705874844455e+00 -1.051444665844047943e+00
7.300000000000000711e+00 -1.042682435620561954e+00 -1.117727260774340259e+00 -1.033870570099173936e+00 -1.040395318799953506e+00 -1.041126438850051183e+00 -1.039633062022311760e+00 -1.052475438685895215e+00 -1.046937866296407282e+00 -1.045330534200837436e+00
7.400000000000000355e+00 -1.251302960851044643e+00 -1.107842452922174203e+00 -1.007106822792092515e+00 -1.035240940116707087e+00 -1.036520521407424678e+00 -1.035932387211139227e+00 -1.035158596407429021e+00 -1.037757675961779702e+00 -1.037111847821574617e+00
7.500000000000000000e+00 -1.001664261685404567e+00 -1.091242039569664035e+00 -9.643178749384787585e-01 -1.017368069143405718e+00 -1.031776163610469199e+00 -1.033440233487996629e+00 -1.024276271056767440e+00 -1.027978843532054043e+00 -1.027952708153607730e+00
7.600000000000000533e+00 -1.005390930652440007e+00 -9.460276228926073339e-01 -1.025681821221042567e+00 -1.009506761278734510e+00 -1.013097587963235569e+00 -1.025259231959096740e+00 -1.020688190604622347e+00 -1.017027643562541384e+00 -1.018185381522864308e+00
7.700000000000000178e+00 -1.157204480141899694e+00 -9.404865435373088722e-01 -1.055501456725307818e+00 -1.025055881247814771e+00 -9.993055524323335437e-01 -1.007717328400556722e+00 -1.001721638324730268e+00 -1.002756558309845225e+00 -1.002927261650041979e+00
7.800000000000000711e+00 -1.042658110570884089e+00 -1.051236453524924563e+00 -1.049019556080593052e+00 -9.793120623273378067e-01 -9.982332150931030323e-01 -9.936275026142472599e-01 -9.893286522907893676e-01 -9.900186645204306357e-01 -9.888748375686572389e-01
7.900000000000000355e+00 -1.039945568773443574e+00 -1.033624305291264367e+00 -9.869889292804141512e-01 -9.825938430006703195e-01 -9.867999611909495927e-01 -9.718544587484946318e-01 -9.751304542543840492e-01 -9.747488864311428802e-01 -9.766880090839842321e-01
8.000000000000000000e+00 -8.518485273272820013e-01 -1.068867550878668693e+00 -9.462924947200780368e-01 -9.263468167930081210e-01 -9.598107451436269644e-01 -9.541002585203559594e-01 -9.582149230937035966e-01 -9.603389904585499792e-01 -9.582522865554917724e-01
8.099999999999999645e+00 -9.064407741566777865e-01 -8.597485806375274597e-01 -9.512074872080557020e-01 -9.543769384278002477e-01 -9.410058032216829238e-01 -9.335189083775025098e-01 -9.414332992478422479e-01 -9.406840712000377192e-01 -9.400872069678002374e-01
8.200000000000001066e+00 -8.696203701349853876e-01 -9.519030652343101195e-01 -9.337940243892703940e-01 -9.260800032041435204e-01 -9.468030830083022931e-01 -9.181342711061456496e-01 -9.280410787578444731e-01 -9.226225507354196553e-01 -9.248093309235549953e-01
8.300000000000000711e+00 -8.373739544116319822e-01 -8.664852162369027777e-01 -9.141531373731340837e-01 -9.265603190878795026e-01 -9.109016065034001297e-01 -9.032625172915014211e-01 -9.027479728187079999e-01 -9.074941386256040188e-01 -9.062450150495754420e-01
8.400000000000000355e+00 -8.146480751564425526e-01 -9.453519543719647311e-01 -9.093166899992466412e-01 -8.860128539915754775e-01 -8.913432612213411099e-01 -8.936077808270674883e-01 -8.854037920396560235e-01 -8.906547985049838578e-01 -8.877290509976525357e-01
8.500000000000000000e+00 -6.511950710636520423e-01 -8.969290153074535032e-01 -8.583870726029724230e-01 -8.810308780086929525e-01 -8.671212287365452909e-01 -8.778213358829758395e-01 -8.676431127853816427e-01 -8.713479702803523796e-01 -8.665284889440881821e-01
8.599999999999999645e+00 -8.693172183158941468e-01 -8.531165242761057366e-01 -8.590869005470695985e-01 -8.587733633011029877e-01 -8.383411033020725656e-01 -8.500909336358771773e-01 -8.537067640055113760e-01 -8.535673858114689594e-01 -8.513851412913038263e-01
8.700000000000001066e+00 -6.660044873599770821e-01 -7.460816838355812664e-01 -8.550867743451520120e-01 -8.589876616002963816e-01 -8.387948056981872069e-01 -8.308839425691199043e-01 -8.338460042231680136e-01 -8.344532790573740977e-01 -8.354511170470908521e-01
8.800000000000000711e+00 -7.020475147982405684e-01 -7.961626437295374892e-01 -7.966702753523993152e-01 -8.003261633390236218e-01 -7.955819577459309899e-01 -8.165041870293647808e-01 -8.221320219584085098e-01 -8.211622643128693166e-01 -8.204428391877610638e-01
8.900000000000000355e+00 -9.262383556337158153e-01 -9.247997512137637877e-01 -8.237602645418684588e-01 -8.350718932368488279e-01 -7.877950932132590234e-01 -8.050286170961539201e-01 -8.072690904639564513e-01 -8.027543531784929742e-01 -8.061896973550735090e-01
9.000000000000000000e+00 -8.880737934723892391e-01 -7.968383420386990768e-01 -8.010754476572730098e-01 -7.942999285917393681e-01 -7.941903689054736759e-01 -7.878479647977675304e-01 -7.880834723159138022e-01 -7.920712885656494562e-01 -7.926277558465074646e-01
9.099999999999999645e+00 -5.735639273063657395e-01 -7.161301067505357887e-01 -7.662322659905347333e-01 -7.931051937188584589e-01 -7.874013567186005647e-01 -7.802686501131973484e-01 -7.864608840511488896e-01 -7.830772290551276660e-01 -7.836782623111981927e-01
9.200000000000001066e+00 -9.003407446145367254e-01 -7.179520983038543136e-01 -7.507558975967962844e-01 -7.924021773588602047e-01 -7.745307200994832053e-01 -7.683835615265133256e-01 -7.748754331525743444e-01 -7.705749084745433519e-01 -7.733628803428159726e-01
9.300000000000000711e+00 -7.491102585714199957e-01 -7.860340373990341023e-01 -7.121782112442948121e-01 -7.597136512036964939e-01 -7.883258328095130718e-01 -7.691697277193036975e-01 -7.607610385101379880e-01 -7.639510123078357973e-01 -7.651784909781639277e-01
9.400000000000000355e+00 -8.002248911731463243e-01 -7.818728471390791190e-01 -7.075481099231831772e-01 -7.525059537929577047e-01 -7.612225083083302701e-01 -7.583843047806789750e-01 -7.631815264675171351e-01 -7.628500283821295636e-01 -7.596938410706540745e-01
9.500000000000000000e+00 -6.233857078078871572e-01 -8.858777992020762104e-01 -7.390190894758352780e-01 -7.609898566263330055e-01 -7.480921226850111294e-01 -7.543569198624586747e-01 -7.621789702244669007e-01 -7.596287109397698023e-01 -7.581096859541214261e-01
9.600000000000001421e+00 -7.982154412905462237e-01 -7.618174878897041591e-01 -7.083054543864616415e-01 -7.484801709506048173e-01 -7.595982680683989186e-01 -7.683683963574955422e-01 -7.618248501986290000e-01 -7.620432572603982324e-01 -7.578949417886330364e-01
9.700000000000001066e+00 -7.331237661681377915e-01 -7.753739351296682347e-01 -7.367765793393862284e-01 -7.492802794346177242e-01 -7.481468881060882037e-01 -7.594028349818543466e-01 -7.534138471124771641e-01 -7.604556450623127795e-01 -7.612089290503902816e-01
9.800000000000000711e+00 -7.736390197609812613e-01 -7.574477620427308988e-01 -7.476736493181541654e-01 -7.556143380450830449e-01 -7.671922341365801090e-01 -7.624061005294221482e-01 -7.696930870652586298e-01 -7.630310761857006518e-01 -7.658311806769060315e-01
9.900000000000000355e+00 -7.595182994020344136e-01 -7.307453690609195807e-01 -7.649988632704656233e-01 -7.819640082362311340e-01 -7.584451150121319651e-01 -7.787687580303875867e-01 -7.734043401580055210e-01 -7.709946961310554236e-01 -7.732500028235714806e-01
1.000000000000000000e+01 -5.998047069497565165e-01 -8.052883793710582383e-01 -7.797090732444954542e-01 -7.628740457594584967e-01 -7.837414720771610499e-01 -7.924516464161960316e-01 -7.791654661076865551e-01 -7.800317593577384967e-01 -7.838209699730090962e-01
